symbol_a,symbol_b,group,distance,beta,alpha,coint_p,bh_bar,bh_pass,hurst,half_life,sigma_bps,crossings,lots_a,lots_b,notional_a,notional_b,beta_effective,lot_error,lot_size_known,min_notional_for_lot_gate,cost_hard_bps,cost_allin_low_bps,cost_allin_high_bps,cost_coverage,z_today,gate_sigma,gate_half_life,gate_hurst,gate_lot,admitted,mwpl_ban_screen,event_screen
INFY,TECHM,optics-3,5.392924503047374,0.8655582854039326,0.8764601376017698,0.9872246628605245,0.1,False,0.4147161169650759,inf,1381.2988134770364,9,2.0,1.0,915200.0,984540.0,1.0757648601398602,0.2428566374797392,True,2100000.0,12.76595388986014,17.644001311188813,28.022825611888113,98.58383537818888,-1.7512654080130141,True,False,True,False,False,unchecked,unchecked
INFY,WIPRO,optics-3,0.6883729567758117,0.9961726417190397,1.846588584858078,0.03914940773371232,0.003703703703703704,False,0.3370546608457814,10.27522781344479,435.9949614630573,26,2.0,2.0,915200.0,1085700.0,1.1862980769230769,0.1908559091483864,True,2100000.0,13.445733173076922,18.583533653846153,29.515024038461533,29.543934024577094,0.39845162997819494,True,False,True,False,False,unchecked,unchecked
JSWSTEEL,LT,optics-2,1.3545391617691078,0.6240815600284514,1.9240535178967215,0.4351771778775997,0.046296296296296294,False,0.44498786384373773,19.527643451244703,489.8363318347524,23,1.0,1.0,901057.5000000001,708015.0,0.7857600652566566,0.25906630732821917,True,3200000.0,10.982424401328439,15.178960554681582,24.107760880964868,40.63723165775382,1.8228450088433577,True,False,True,False,False,unchecked,unchecked
JSWSTEEL,SBILIFE,optics-2,5.298888507292882,-0.1676323108584753,8.353477586100594,0.2377015070872564,0.02962962962962963,False,0.4460606873997546,15.611037582223743,580.25161046769,17,1.0,1.0,901057.5000000001,660412.5,-0.732930473360468,3.3722506097243357,True,3200000.0,10.657522411166878,14.729909023563978,23.394561390366317,49.605684054981495,1.6538800018642632,True,False,True,False,False,unchecked,unchecked
JSWSTEEL,TATASTEEL,optics-2,1.5120347271463905,0.5561155776732195,4.178437766010712,0.7054236965378128,0.07222222222222223,False,0.4043380515045848,23.08336006901412,345.6497229558119,21,1.0,1.0,901057.5000000001,512875.0,0.5691923101466887,0.023514414985787793,True,100000.0,9.650532707402135,13.338134636246854,21.184096186980298,32.632945007892054,3.198667016356191,True,False,True,True,False,unchecked,unchecked
JSWSTEEL,ULTRACEMCO,optics-2,10.857507454747383,-0.1423964147754653,8.423988545284438,0.2851398428966065,0.03333333333333333,False,0.464551271642473,16.04183653561054,583.3730944962608,9,1.0,1.0,901057.5000000001,579450.0,-0.6430777170158396,3.516108906462728,True,4100000.0,10.104927959647414,13.966160594634635,22.181549179713834,52.599851324161385,1.8023105052887018,True,False,True,False,False,unchecked,unchecked
LT,SBILIFE,optics-2,2.0892033090833304,0.36653240271569515,5.507181519843517,0.053509672510468516,0.007407407407407408,False,0.5889850191306544,14.232394024943794,480.4480297251708,25,1.0,1.0,708015.0,660412.5,0.9327662549522255,1.5448398232767866,True,3200000.0,11.886512467956187,16.428513167093918,26.092344441855044,36.826742862897234,1.225982453685718,True,False,False,False,False,unchecked,unchecked
LT,TATASTEEL,optics-2,4.26726609346354,0.24306557500255513,7.002679729060448,0.13490896472298047,0.024074074074074074,False,0.5834236039466276,15.553341515605611,475.1843334232566,29,1.0,1.0,708015.0,512875.0,0.724384370387633,1.9802014142892026,True,1800000.0,10.604963877883945,14.657267148294881,23.279189000233046,40.82481854659967,0.6713859901286168,True,False,False,False,False,unchecked,unchecked
LT,ULTRACEMCO,optics-2,6.459447491526917,0.13026669621800993,7.052093985345225,0.05904039485448776,0.009259259259259259,False,0.5840057165020632,14.892394460464278,514.980838430917,19,1.0,1.0,708015.0,579450.0,0.8184148640918625,5.2826101210258,True,3900000.0,11.183251414164955,15.456526344780832,24.548600665240144,41.956023926048836,0.666614938105847,True,False,False,False,False,unchecked,unchecked
M&M,MARUTI,optics-0,0.6056876706081775,0.7295747667886727,1.1278481645166778,0.026782074687916702,0.001851851851851852,False,0.316759576261731,6.50485855253675,305.6378533754602,44,1.0,1.0,666800.0,668800.0,1.002999400119976,0.37477260149062,True,1700000.0,12.318446310737855,17.025494901019798,27.040491901619678,22.605938862906044,1.7089335168848898,True,False,True,False,False,unchecked,unchecked
SBILIFE,TATASTEEL,optics-2,9.715539286774357,-0.013729658600409722,7.621418403782665,0.5295180652691907,0.05740740740740741,False,0.4112878452450983,26.130897242215383,531.5989641847721,8,2.0,1.0,1320825.0,512875.0,-0.388298979804289,27.28176512653427,True,34100000.0,8.538038725796378,11.800541328336458,18.742036227357904,56.72798384721855,-1.4285192441965195,True,False,True,False,False,unchecked,unchecked
SBILIFE,ULTRACEMCO,optics-2,2.3386492733476407,0.3864702203123268,3.923445494951436,0.4780776956213849,0.04814814814814815,False,0.4027575728300959,30.9549404459331,500.96569263262,10,2.0,1.0,1320825.0,579450.0,0.4387030833002101,0.13515365542439767,True,3000000.0,8.848023962296292,12.228976208051787,19.422491624552837,51.58614067819465,-1.3227878407126177,True,False,True,False,False,unchecked,unchecked
TATASTEEL,ULTRACEMCO,optics-2,17.4223859379754,-0.24557360831879282,7.5359477008799365,0.4209856738618243,0.0425925925925926,False,0.4931373292255019,22.293050477256042,845.7146843290833,24,2.0,1.0,1025750.0,579450.0,-0.564903728978796,1.3003438066743025,True,2400000.0,9.624157933219596,13.301681696319767,21.12620034121375,80.0631131646738,-0.1121523462462262,True,False,True,False,False,unchecked,unchecked
TCS,TECHM,optics-3,6.462420494287456,0.8837969523750292,1.4357016593712357,0.9785358466247662,0.0962962962962963,False,0.42586954931965165,512.8873212730787,1397.0913641030852,3,2.0,1.0,1053900.0,984540.0,0.9341873042983205,0.05701575660323024,True,800000.0,11.89525192143467,16.440592086535723,26.111528608027324,107.00954241902062,-1.5724818902365554,True,False,True,True,False,unchecked,unchecked
TCS,WIPRO,optics-3,0.26090310265412686,1.0233335718406043,2.393081128945325,0.06820804222487059,0.012962962962962964,False,0.3655160805974456,8.476227726691917,367.51533728596684,17,2.0,2.0,1053900.0,1085700.0,1.0301736407628808,0.006684104880849084,True,100000.0,12.485567890691716,17.256475946484485,27.407344150298886,26.818748673388622,1.2561545928895355,True,False,True,True,False,unchecked,unchecked
TECHM,WIPRO,optics-3,6.948745730602964,0.13878194774636393,6.565430966776143,0.5719430294822951,0.061111111111111116,False,0.5371251209060938,21.25246056335085,613.0994055255615,13,1.0,1.0,984540.0,542850.0,0.5513742458406972,2.972953649911165,True,3500000.0,9.540951611920288,13.186681089645926,20.943552318849413,58.54779515829945,1.8944722904024924,True,False,False,False,False,unchecked,unchecked
