symbol_a,symbol_b,group,distance,beta,alpha,coint_p,bh_bar,bh_pass,hurst,half_life,sigma_bps,crossings,lots_a,lots_b,notional_a,notional_b,beta_effective,lot_error,lot_size_known,min_notional_for_lot_gate,cost_hard_bps,cost_allin_low_bps,cost_allin_high_bps,cost_coverage,z_today,gate_sigma,gate_half_life,gate_hurst,gate_lot,admitted,mwpl_ban_screen,event_screen
KPITTECH,NAUKRI,optics-18,7.442947796250284,1.3789359210462189,-2.9687059777327676,0.9820200181139045,0.0974063400576369,False,0.5637641516898645,inf,2059.0537482522104,7,2.0,2.0,944570.0,1489400.0,1.5768021427739607,0.14349196268497946,True,2200000.0,15.847333178059857,21.902818213578662,34.78682892744847,118.38122713321069,-2.729776927039983,True,False,False,False,False,unchecked,unchecked
COFORGE,TATAELXSI,optics-18,4.707966264526099,0.5013108905281325,3.104755078285403,0.985787350505126,0.09913544668587895,False,0.5988765326271601,inf,1418.9185313343094,16,1.0,1.0,956935.0,460625.0,0.4813545329620089,0.03980834636386912,True,100000.0,9.110330377716355,12.591513530177075,19.99828619498712,141.90401292386576,2.7249125832743113,True,False,False,True,False,unchecked,unchecked
ICICIGI,MFSL,optics-8,0.8844215607020414,0.6665618004893085,2.590800904281995,0.6399430932169259,0.059077809798270896,False,0.2771705426030015,21.203959161966104,515.936761540072,17,2.0,1.0,1015300.0,625760.0,0.616330148724515,0.0753593316147423,True,800000.0,9.940430414655768,13.738806264158377,21.820457007780952,47.28927183844905,-2.7098738024941085,True,False,True,True,False,unchecked,unchecked
MPHASIS,NAUKRI,optics-18,0.8102606614371439,0.7031156946325565,2.8586344736783627,0.8061143889724229,0.07809798270893373,False,0.29405384214955615,11.25780945671519,458.5826004143425,37,1.0,1.0,675125.0,744700.0,1.1030549898167006,0.5688100809542441,True,1700000.0,12.933788187372711,17.875967413441956,28.39124236252546,32.304510986785196,-2.677643223296571,True,False,True,False,False,unchecked,unchecked
INFY,PERSISTENT,optics-18,4.19431427971247,1.1013517073773724,-2.2659740031037914,0.9188413834732487,0.0899135446685879,False,0.3698305250701986,58.402487519826835,944.3502873871817,15,2.0,1.0,915200.0,734375.0,0.802420236013986,0.27142235251555213,True,1200000.0,11.084884451486015,15.320572006118882,24.33267318618881,77.61993761730984,-2.644972330948603,True,False,True,False,False,unchecked,unchecked
COFORGE,INFY,optics-18,4.095597314672855,0.5645924313136894,3.271706430116594,0.9854734358787828,0.09884726224783863,False,0.5879719527881259,7106.216028161195,1375.1832640445516,12,1.0,1.0,956935.0,457600.0,0.4781933987156912,0.1530290308656203,True,3700000.0,9.090889402101501,12.564643889083376,19.95561088266183,137.8242211807569,2.6210909556129858,True,False,False,False,False,unchecked,unchecked
NAUKRI,WIPRO,optics-18,2.028262326958789,0.7102301424800216,3.256057134012125,0.9701254835050708,0.09423631123919309,False,0.4616403515014084,140.7598517872603,1009.5005989206869,6,1.0,1.0,744700.0,542850.0,0.7289512555391433,0.026359220679863408,True,100000.0,10.633050221565732,14.696085672082718,23.340841949778433,86.50078699755471,2.6035472967432507,True,False,True,True,False,unchecked,unchecked
COFORGE,LTM,optics-18,4.017022823133598,0.669843936859723,1.647094930187695,0.9800623561289704,0.0968299711815562,False,0.5388138774479845,373.0837270226506,1174.4219705633545,4,1.0,1.0,956935.0,701250.0,0.7328083934645508,0.09399869602464389,True,100000.0,10.656771619806989,14.728871344448683,23.392913311771437,100.40835486466572,2.5621980516044363,True,False,False,True,False,unchecked,unchecked
INFY,LTM,optics-18,0.954328429900384,0.8566547622935111,-0.07494794827753587,0.6414414237304888,0.059942363112391935,False,0.43543765997150446,21.616443477398164,474.32415729927243,19,2.0,1.0,915200.0,701250.0,0.7662259615384616,0.10556037827064155,True,2100000.0,10.86228966346154,15.012920673076923,23.844050480769234,39.78553540488648,-2.5612293032329956,True,False,True,False,False,unchecked,unchecked
IRFC,MAZDOCK,optics-15,3.148858335967432,1.101193226092011,-3.954144055757293,0.9762445926146813,0.09510086455331412,False,0.4650463506327678,82.52992769377639,1013.5801934340551,7,2.0,2.0,910315.0000000001,1149750.0,1.2630243377292474,0.14695977763280801,True,2100000.0,13.917599677034872,19.235706870698603,30.55082855934484,66.35369587212212,-2.5255071828988704,True,False,True,False,False,unchecked,unchecked
