symbol_a,symbol_b,group,distance,beta,alpha,coint_p,bh_bar,bh_pass,hurst,half_life,sigma_bps,crossings,lots_a,lots_b,notional_a,notional_b,beta_effective,lot_error,lot_size_known,min_notional_for_lot_gate,cost_hard_bps,cost_allin_low_bps,cost_allin_high_bps,cost_coverage,z_today,gate_sigma,gate_half_life,gate_hurst,gate_lot,admitted,mwpl_ban_screen,event_screen
BDL,COCHINSHIP,optics-15,0.5412796852480435,0.7689263067471337,1.5764906292078995,0.08686947141431106,0.010951008645533142,False,0.444614997760008,9.151547463818359,442.8310861972249,42,5.0,3.0,2775250.0,1842000.0,0.6637239888298352,0.1368171656947809,True,1400000.0,10.231902531303486,14.1416539050536,22.460273849202775,39.43238530129882,-0.9671714228883823,True,False,True,False,False,unchecked,unchecked
BDL,HAL,optics-15,2.440588936039704,0.7655339921442899,0.8065790663169479,0.5885435969517087,0.05244956772334294,False,0.42395909276382227,22.441237707442355,663.5027944800092,19,5.0,3.0,2775250.0,2187495.0,0.7882154760832357,0.029628317189958044,True,2500000.0,10.9975251779119,15.199831546707502,24.140908927123682,54.96916429145103,-1.96665559745489,True,False,True,True,False,unchecked,unchecked
BDL,IRFC,optics-15,1.67718525653568,0.5217606642959011,4.7931057332299645,0.18425923225645985,0.017579250720461098,False,0.45018455862437695,10.58069357423285,528.2863675902103,28,5.0,3.0,2775250.0,1365472.5,0.4920178362309702,0.05700473435472156,True,1400000.0,9.175909692820467,12.682151607963247,20.142240789118098,52.4555706707288,1.3328788751394658,True,False,True,True,False,unchecked,unchecked
BDL,MAZDOCK,optics-15,0.6589759472614012,0.9576447446586235,-0.27273397940072736,0.2557219694895736,0.023919308357348706,False,0.44619610079262484,13.438835326144087,492.3740766446264,35,5.0,4.0,2775250.0,2299500.0,0.8285740023421313,0.13477935637030275,True,100000.0,11.245730114404108,15.542879019908115,24.685749031618773,39.891362098348196,-1.3412166968094013,True,False,True,False,False,unchecked,unchecked
BDL,RVNL,optics-15,2.062759022301229,0.41030836712157337,4.905078124739077,0.21819159713987124,0.020172910662824207,False,0.386665131351443,11.82208138981998,586.6635659877795,20,5.0,2.0,2775250.0,824747.0,0.2971793532114224,0.2757170532587046,True,900000.0,7.977653022250248,11.02602450229709,17.511921268354204,67.0016221518697,1.1509106173549508,True,False,True,False,False,unchecked,unchecked
BDL,SOLARINDS,optics-15,12.015591127030993,-0.22224897346102984,9.368833383933156,0.17792024755970554,0.01729106628242075,False,0.40588045331429806,11.877575259991014,794.3200119636847,20,5.0,1.0,2775250.0,1020000.0,-0.3675344563552833,0.6537059795226838,True,4200000.0,8.410336906584993,11.624042879019909,18.461715160796324,86.05051102190471,0.1426626744409008,True,False,True,False,False,unchecked,unchecked
BEL,COCHINSHIP,optics-15,11.519847361915874,-0.07707344795116383,6.595601395028828,0.06108277292258606,0.007204610951008645,False,0.39883541796570543,9.383688353899569,477.60858204993065,32,4.0,1.0,2347830.0,614000.0,-0.26151808265504745,2.393102159134668,True,7400000.0,7.758336208328542,10.722903702567903,17.03049411584314,56.08863475142751,-0.19656184932817558,True,False,True,False,False,unchecked,unchecked
BEL,HAL,optics-15,5.754823862411936,-0.18935227580632277,7.618252550289894,0.02631120580210366,0.003170028818443804,False,0.38186163822922425,7.784498672232484,464.11733490388167,37,4.0,1.0,2347830.0,729165.0,-0.31056976016151083,0.6401691441996411,True,3300000.0,8.060004024993292,11.13984296137284,17.692691762180395,52.46429894810819,0.21424136118894463,True,False,True,False,False,unchecked,unchecked
BEL,IRFC,optics-15,18.65527995756796,-0.05979812766919345,6.308260218826148,0.0768189966808554,0.009510086455331412,False,0.39336906327573323,9.911740784900198,477.00179032760497,36,4.0,1.0,2347830.0,455157.50000000006,-0.19386305652453545,2.241958637852285,True,6800000.0,7.342257797625893,10.14783598045855,16.11715126308123,59.191823981977464,-0.4737151910352149,True,False,True,False,False,unchecked,unchecked
BEL,MAZDOCK,optics-15,9.11328036558437,-0.11157819546991618,6.903145612768897,0.046844763035343864,0.006051873198847263,False,0.3880305443918497,8.756936233830173,476.2684819929882,34,4.0,1.0,2347830.0,574875.0,-0.24485375857706904,1.1944588505474327,True,4500000.0,7.655850615248975,10.581256947905088,16.805525740790433,56.6799860163836,-0.1457994480162567,True,False,True,False,False,unchecked,unchecked
BEL,RVNL,optics-15,14.905575986551545,-0.0020845933532815247,6.040396653064031,0.08566481868877818,0.010086455331412104,False,0.39543498137084676,10.555774632968854,483.25049381266695,28,4.0,1.0,2347830.0,412373.5,-0.175640272081028,83.25637153862101,True,inf,7.230187673298322,9.992942312688738,15.871143673093878,60.89674490590298,-0.17440296194287702,True,False,True,False,False,unchecked,unchecked
BEL,SOLARINDS,optics-15,8.888096104535899,0.0001994801253661557,6.026650268168785,0.08593584624068251,0.01037463976945245,False,0.3952339393662869,10.575630247870217,483.26088796921186,28,4.0,1.0,2347830.0,1020000.0,0.43444372037157714,2176.879723978186,True,inf,8.8218288802852,12.192771623158405,19.364990225016292,49.910780470719835,-0.1624208805487018,True,False,True,False,False,unchecked,unchecked
